OBJECTID,ISO,flood.freq.mean,drought.freq.mean
21745,BDI,8,8.259258021
21746,BDI,8,9
21747,BDI,8,6
21748,BDI,8,6
21749,BDI,8,6
21750,BDI,8,6
21751,BDI,8,9
21752,BDI,8,6
21753,BDI,8,6
21754,BDI,8,6
21755,BDI,8,6
21756,BDI,8,9
21757,BDI,8,6
21758,BDI,8,6
21759,BDI,8,6
21760,BDI,8,9
21761,BDI,8,9
21762,BDI,8,6
21763,BDI,8,9
21764,BDI,8,6
21765,BDI,8,6
21766,BDI,8,6
21767,BDI,8,9
21768,BDI,8,9
21769,BDI,8,9
21770,BDI,8,9
21771,BDI,8,6
21772,BDI,8,9
21773,BDI,8,6
21774,BDI,8,9
21775,BDI,8,6
21776,BDI,8,9
21777,BDI,8,6
21778,BDI,8,6
21779,BDI,8,6
21780,BDI,8,6
21781,BDI,8,9
21782,BDI,8,6
21783,BDI,8,9
21784,BDI,8,6
21785,BDI,8,9
21786,BDI,8,9
21787,BDI,8,6
21788,BDI,8,6
21789,BDI,8,6
21790,BDI,8,9
21791,BDI,8,9
21792,BDI,8,9
21793,BDI,8,6
21794,BDI,8,6
21795,BDI,8,6
21796,BDI,8,6
21797,BDI,8,6
21798,BDI,8,9
21799,BDI,8,9
21800,BDI,8,6
21801,BDI,8,6
21802,BDI,8,9
21803,BDI,8,6
21804,BDI,8,6
21805,BDI,8,6
21806,BDI,8,6
21807,BDI,8,6
21808,BDI,8,6
21809,BDI,8,9
21810,BDI,8,6
21811,BDI,8,6
21812,BDI,8,6
21813,BDI,8,6
21814,BDI,8,6
21815,BDI,8,6
21816,BDI,8,9
21817,BDI,8,9
21818,BDI,8,9
21819,BDI,8,6
21820,BDI,8,6
21821,BDI,8,9
21822,BDI,8,6
21823,BDI,8,9
21824,BDI,8,6
21825,BDI,8,6
21826,BDI,8,6
21827,BDI,8,6
21828,BDI,8,6
21829,BDI,8,9
21830,BDI,8,6
21831,BDI,8,9
21832,BDI,8,9
21833,BDI,8,6
21834,BDI,8,6
21835,BDI,8,9
21836,BDI,8,6
21837,BDI,8,6
21838,BDI,8,6
21839,BDI,8,9
21840,BDI,8,6
21841,BDI,8,6
21842,BDI,8,6
21843,BDI,8,6
21844,BDI,8,9
21845,BDI,8,6
21846,BDI,8,6
21847,BDI,8,6
21848,BDI,8,6
21849,BDI,8,6
21850,BDI,8,6
21851,BDI,8,6
21852,BDI,8,6
21853,BDI,8,6
21854,BDI,8,6
21855,BDI,8,6
21856,BDI,8,9
21857,BDI,8,9
21858,BDI,8,6
21859,BDI,8,6
21860,BDI,8,6
21861,BDI,8,6
21862,BDI,8,6
21863,BDI,8,6
21864,BDI,8,6
21865,BDI,8,6
21866,BDI,8,6
21867,BDI,8,6
21868,BDI,8,6
21869,BDI,8,9
21870,BDI,8,6
21871,BDI,8,9
21872,BDI,8,9
21873,BDI,8,6
21874,BDI,8,6
21875,BDI,8,6
21876,BDI,8,6.85601461
21877,BDI,8,6
21878,BDI,8,9
21879,BDI,8,6
21880,BDI,8,6
21881,BDI,8,9
21882,BDI,8,6
21883,BDI,8,6
21884,BDI,8,6
21885,BDI,8,6
21886,BDI,8,9
21887,BDI,8,6
21888,BDI,8,6
21889,BDI,8,6
21890,BDI,8,6
21891,BDI,8,6
21892,BDI,8,9
21893,BDI,8,9
21894,BDI,8,6
21895,BDI,8,6
21896,BDI,8,9
21897,BDI,8,6
21898,BDI,8,6
21899,BDI,8,6
21900,BDI,8,6
21901,BDI,8,9
21902,BDI,8,9
21903,BDI,8,6.017795271
21904,BDI,8,9
21905,BDI,8,6
21906,BDI,8,6
21907,BDI,8,6
21908,BDI,8,6
21909,BDI,8,6
21910,BDI,8,9
21911,BDI,8,6
21912,BDI,8,9
21913,BDI,8,6
21914,BDI,8,6
21915,BDI,8,6
21916,BDI,8,9
21917,BDI,8,6
21918,BDI,8,9
21919,BDI,8,9
21920,BDI,8,9
21921,BDI,8,6
21922,BDI,8,6
21923,BDI,8,6
21924,BDI,8,6
21925,BDI,8,9
21926,BDI,8,9
21927,BDI,8,6
21928,BDI,8,6
21929,BDI,8,9
21930,BDI,8,9
21931,BDI,8,6
21932,BDI,8,6
21933,BDI,8,9
21934,BDI,8,6
21935,BDI,8,6
21936,BDI,8,6
21937,BDI,8,6
21938,BDI,8,9
21939,BDI,8,6
21940,BDI,8,9
21941,BDI,8,9
21942,BDI,8,6
21943,BDI,8,6
21944,BDI,8,6
21945,BDI,8,6
21946,BDI,8,6
21947,BDI,8,6
21948,BDI,8,6
21949,BDI,8,6
21950,BDI,8,9
21951,BDI,8,6
21952,BDI,8,6
21953,BDI,8,6
21954,BDI,8,9
21955,BDI,8,6
21956,BDI,8,6
21957,BDI,8,6
21958,BDI,8,9
21959,BDI,8,9
21960,BDI,8,6
21961,BDI,8,6
21962,BDI,8,6
21963,BDI,8,6
21964,BDI,8,6
21965,BDI,8,6
21966,BDI,8,6
21967,BDI,8,9
21968,BDI,8,6
21969,BDI,8,6
21970,BDI,8,9
21971,BDI,8,9
21972,BDI,8,9
21973,BDI,8,6
21974,BDI,8,9
21975,BDI,8,6
21976,BDI,8,6
21977,BDI,8,6
21978,BDI,8,6
21979,BDI,8,6
21980,BDI,8,6
21981,BDI,8,6
21982,BDI,8,6
21983,BDI,8,6
21984,BDI,8,9
21985,BDI,8,6
21986,BDI,8,9
21987,BDI,8,6
21988,BDI,8,6
21989,BDI,8,6
21990,BDI,8,9
21991,BDI,8,6
21992,BDI,8,8.900425343
21993,BDI,8,9
21994,BDI,8,6
21995,BDI,8,6
21996,BDI,8,6
21997,BDI,8,6
21998,BDI,8,6
21999,BDI,8,9
22000,BDI,8,6
22001,BDI,8,9
22002,BDI,8,6
22003,BDI,8,6
22004,BDI,8,9
22005,BDI,8,6
22006,BDI,8,6
22007,BDI,8,9
22008,BDI,8,9
22009,BDI,8,6
22010,BDI,8,6
22011,BDI,8,9
22012,BDI,8,6
22013,BDI,8,9
22014,BDI,8,6
22015,BDI,8,6
22016,BDI,8,9
22017,BDI,8,9
22018,BDI,8,6
22019,BDI,8,9
22020,BDI,8,6
22021,BDI,8,6
22022,BDI,8,6
22023,BDI,8,6
22024,BDI,8,6
22025,BDI,8,9
22026,BDI,8,9
22027,BDI,8,9
22028,BDI,8,6
22029,BDI,8,6
22030,BDI,8,6
22031,BDI,8,6
22032,BDI,8,6
22033,BDI,8,6
22034,BDI,8,6
22035,BDI,8,6
22036,BDI,8,9
22037,BDI,8,9
22038,BDI,8,9
22039,BDI,8,6
22040,BDI,8,6
22041,BDI,8,9
22042,BDI,8,6
22043,BDI,8,9
22044,BDI,8,6
22045,BDI,8,6
22046,BDI,8,6
22047,BDI,8,9
22048,BDI,8,6
22049,BDI,8,6
22050,BDI,8,6
22051,BDI,8,6
22052,BDI,8,6
22053,BDI,8,6
22054,BDI,8,6
22055,BDI,8,9
22056,BDI,8,9
22057,BDI,8,6
22058,BDI,8,6
22059,BDI,8,6
22060,BDI,8,9
22061,BDI,8,7.577231257
22062,BDI,8,9
22063,BDI,8,6
22064,BDI,8,6
22065,BDI,8,9
22066,BDI,8,6
22067,BDI,8,6
22068,BDI,8,6
22069,BDI,8,6
22070,BDI,8,6
22071,BDI,8,9
22072,BDI,8,6
22073,BDI,8,6
22074,BDI,8,9
22075,BDI,8,6
22076,BDI,8,6
22077,BDI,8,6
22078,BDI,8,9
22079,BDI,8,9
22080,BDI,8,9
22081,BDI,8,9
22082,BDI,8,9
22083,BDI,8,6
22084,BDI,8,9
22085,BDI,8,9
22086,BDI,8,6
22087,BDI,8,6
22088,BDI,8,6
22089,BDI,8,6
22090,BDI,8,6
22091,BDI,8,9
22092,BDI,8,6
22093,BDI,8,6
22094,BDI,8,6
22095,BDI,8,9
22096,BDI,8,6
22097,BDI,8,9
22098,BDI,8,6
22099,BDI,8,6
22100,BDI,8,6
22101,BDI,8,6
22102,BDI,8,6
22103,BDI,8,6
22104,BDI,8,6
22105,BDI,8,9
22106,BDI,8,6
22107,BDI,8,6
22108,BDI,8,6
22109,BDI,8,6
22110,BDI,8,6
22111,BDI,8,9
22112,BDI,8,6
22113,BDI,8,6
22114,BDI,8,6
22115,BDI,8,6
22116,BDI,8,9
22117,BDI,8,9
22118,BDI,8,6
22119,BDI,8,6
22120,BDI,8,6
22121,BDI,8,6
22122,BDI,8,6
22123,BDI,8,6
22124,BDI,8,6
22125,BDI,8,6
22126,BDI,8,9
22127,BDI,8,6
22128,BDI,8,6
22129,BDI,8,6
22130,BDI,8,9
22131,BDI,8,6
22132,BDI,8,6
22133,BDI,8,6
22134,BDI,8,6
22135,BDI,8,6
22136,BDI,8,8.543290152
22137,BDI,8,9
22138,BDI,8,6
22139,BDI,8,6
22140,BDI,8,6
22141,BDI,8,6
22142,BDI,8,9
22143,BDI,8,6
22144,BDI,8,6
22145,BDI,8,9
22146,BDI,8,9
22147,BDI,8,6
22148,BDI,8,9
22149,BDI,8,9
22150,BDI,8,6
22151,BDI,8,6
22152,BDI,8,6
22153,BDI,8,6
22154,BDI,8,6
22155,BDI,8,9
22156,BDI,8,6
22157,BDI,8,6
22158,BDI,8,6
22159,BDI,8,6
22160,BDI,8,7.224701754
22161,BDI,8,6
22162,BDI,8,6
22163,BDI,8,9
22164,BDI,8,9
22165,BDI,8,9
22166,BDI,8,6
22167,BDI,8,6
22168,BDI,8,9
22169,BDI,8,9
22170,BDI,8,6
22171,BDI,8,6
22172,BDI,8,6
22173,BDI,8,6
22174,BDI,8,6
22175,BDI,8,9
22176,BDI,8,6
22177,BDI,8,6
22178,BDI,8,9
22179,BDI,8,6
22180,BDI,8,9
22181,BDI,8,6
22182,BDI,8,6
22183,BDI,8,6
22184,BDI,8,6
22185,BDI,8,9
22186,BDI,8,9
22187,BDI,8,9
22188,BDI,8,9
22189,BDI,8,6
22190,BDI,8,6
22191,BDI,8,6
22192,BDI,8,9
22193,BDI,8,6
22194,BDI,8,9
22195,BDI,8,9
22196,BDI,8,9
22197,BDI,8,6
22198,BDI,8,6
22199,BDI,8,6
22200,BDI,8,9
22201,BDI,8,9
22202,BDI,8,6
22203,BDI,8,9
22204,BDI,8,6
22205,BDI,8,9
22206,BDI,8,6
22207,BDI,8,6
22208,BDI,8,6
22209,BDI,8,6
22210,BDI,8,6
22211,BDI,8,9
22212,BDI,8,6
22213,BDI,8,6
22214,BDI,8,9
22215,BDI,8,6
22216,BDI,8,9
22217,BDI,8,6
22218,BDI,8,6
22219,BDI,8,6
22220,BDI,8,6
22221,BDI,8,6
22222,BDI,8,9
22223,BDI,8,6
22224,BDI,8,9
22225,BDI,8,6
22226,BDI,8,6
22227,BDI,8,9
22228,BDI,8,9
22229,BDI,8,6
22230,BDI,8,9
22231,BDI,8,6
22232,BDI,8,9
22233,BDI,8,9
22234,BDI,8,9
22235,BDI,8,6
22236,BDI,8,6
22237,BDI,8,6
22238,BDI,8,6
22239,BDI,8,6
22240,BDI,8,6
22241,BDI,8,9
22242,BDI,8,6
22243,BDI,8,6
22244,BDI,8,9
22245,BDI,8,6
22246,BDI,8,9
22247,BDI,8,6
22248,BDI,8,6
22249,BDI,8,6
22250,BDI,8,9
22251,BDI,8,9
22252,BDI,8,6
22253,BDI,8,6
22254,BDI,8,6
22255,BDI,8,6
22256,BDI,8,9
22257,BDI,8,6
22258,BDI,8,6
22259,BDI,8,6
22260,BDI,8,6
22261,BDI,8,9
22262,BDI,8,9
22263,BDI,8,9
22264,BDI,8,6
22265,BDI,8,6
22266,BDI,8,6
22267,BDI,8,9
22268,BDI,8,6
22269,BDI,8,9
22270,BDI,8,6
22271,BDI,8,9
22272,BDI,8,6
22273,BDI,8,6
22274,BDI,8,9
22275,BDI,8,9
22276,BDI,8,9
22277,BDI,8,6
22278,BDI,8,6
22279,BDI,8,9
22280,BDI,8,9
22281,BDI,8,6
22282,BDI,8,6
22283,BDI,8,6
22284,BDI,8,6
22285,BDI,8,6
22286,BDI,4,6
22287,BDI,4,6
22288,BDI,8,9
22289,BDI,8,9
22290,BDI,8,6
22291,BDI,8,6
22292,BDI,8,6
22293,BDI,8,9
22294,BDI,5.421852534,6
22295,BDI,8,6
22296,BDI,8,6
22297,BDI,8,9
22298,BDI,8,6
22299,BDI,8,6
22300,BDI,8,9
22301,BDI,8,6
22302,BDI,8,9
22303,BDI,8,9
22304,BDI,8,9
22305,BDI,8,9
22306,BDI,8,6
22307,BDI,8,6
22308,BDI,8,6
22309,BDI,8,9
22310,BDI,8,6
22311,BDI,8,6
22312,BDI,8,9
22313,BDI,8,6
22314,BDI,8,9
22315,BDI,8,6
22316,BDI,8,6
22317,BDI,8,9
22318,BDI,8,9
22319,BDI,8,9
22320,BDI,8,6
22321,BDI,8,6
22322,BDI,8,9
22323,BDI,8,9
22324,BDI,8,6
22325,BDI,8,6
22326,BDI,8,9
22327,BDI,8,6
22328,BDI,8,6
22329,BDI,8,6
22330,BDI,8,6
22331,BDI,8,6
22332,BDI,8,6
22333,BDI,8,6
22334,BDI,8,6
22335,BDI,8,6
22336,BDI,8,9
22337,BDI,8,6
22338,BDI,8,9
22339,BDI,8,9
22340,BDI,8,6
22341,BDI,8,6
22342,BDI,8,9
22343,BDI,8,6
22344,BDI,8,9
22345,BDI,8,6
22346,BDI,8,6
22347,BDI,8,6
22348,BDI,8,8.802701062
22349,BDI,8,9
22350,BDI,8,9
22351,BDI,8,6
22352,BDI,8,6
22353,BDI,8,6
22354,BDI,8,9
22355,BDI,8,6
22356,BDI,8,6
22357,BDI,8,6
22358,BDI,8,9
22359,BDI,8,9
22360,BDI,8,6
22361,BDI,8,6
22362,BDI,8,6
22363,BDI,8,9
22364,BDI,8,9
22365,BDI,8,6
22366,BDI,8,9
22367,BDI,8,6
22368,BDI,8,9
22369,BDI,8,6
22370,BDI,8,6
22371,BDI,8,6
22372,BDI,8,9
22373,BDI,8,9
22374,BDI,8,6
22375,BDI,8,9
22376,BDI,8,9
22377,BDI,8,9
22378,BDI,8,9
22379,BDI,8,6
22380,BDI,8,9
22381,BDI,8,9
22382,BDI,8,6
22383,BDI,8,6
22384,BDI,8,6
22385,BDI,8,6
22386,BDI,8,6
22387,BDI,8,6
22388,BDI,8,6
22389,BDI,8,6
22390,BDI,8,6
22391,BDI,8,9
22392,BDI,8,6
22393,BDI,8,9
22394,BDI,8,9
22395,BDI,8,6
22396,BDI,8,6
22397,BDI,8,6
22398,BDI,8,6
22399,BDI,8,9
22400,BDI,8,6
22401,BDI,8,9
22402,BDI,8,9
22403,BDI,8,9
22404,BDI,8,6
22405,BDI,8,6
22406,BDI,8,6
22407,BDI,8,6
22408,BDI,8,6
22409,BDI,8,6
22410,BDI,8,6
22411,BDI,8,9
22412,BDI,8,9
22413,BDI,8,9
22414,BDI,8,6
22415,BDI,8,6
22416,BDI,8,9
22417,BDI,8,6
22418,BDI,8,9
22419,BDI,8,9
22420,BDI,8,6
22421,BDI,8,6
22422,BDI,8,6
22423,BDI,8,6
22424,BDI,8,9
22425,BDI,8,6
22426,BDI,8,9
22427,BDI,8,9
22428,BDI,8,6
22429,BDI,8,6
22430,BDI,8,6
22431,BDI,8,6
22432,BDI,8,6
22433,BDI,8,6
22434,BDI,8,6
22435,BDI,8,6
22436,BDI,8,6
22437,BDI,8,6
22438,BDI,8,6
22439,BDI,8,6
22440,BDI,8,9
22441,BDI,8,9
22442,BDI,8,6
22443,BDI,8,9
22444,BDI,8,6
22445,BDI,8,6
22446,BDI,8,6
22447,BDI,4.591101082,6
22448,BDI,8,9
22449,BDI,8,9
22450,BDI,7.526462055,9
22451,BDI,5.034606046,6
22452,BDI,7.071311442,9
22453,BDI,7.071265363,9
22454,BDI,6.15162722,6
22455,BDI,7.519849047,6
22456,BDI,6.933531057,6
22457,BDI,4.913048339,6
22458,BDI,7.229341105,9
22459,BDI,5.406803667,6
22460,BDI,6.091511946,6
22461,BDI,8,6
22462,BDI,7,9
22463,BDI,4,6
22464,BDI,4,6
22465,BDI,4,6
22466,BDI,4,6
22467,BDI,7,9
22468,BDI,7,9
22469,BDI,4,6
22470,BDI,4,6
22471,BDI,4,6
22472,BDI,4,6
22473,BDI,4,6
22474,BDI,4,6
22475,BDI,7,9
22476,BDI,4.090866692,6
22477,BDI,4.371669183,6
22478,BDI,7.005706522,9
22479,BDI,4.071137962,6
22480,BDI,4.075741111,6
22481,BDI,4.090011478,6
22482,BDI,7.000744243,9
22483,BDI,8,6
22484,BDI,8,6
22485,BDI,8,6
22486,BDI,8,9
22487,BDI,8,6
22488,BDI,8,9
22489,BDI,8,6
22490,BDI,8,6
22491,BDI,8,9
22492,BDI,8,9
22493,BDI,8,6
22494,BDI,8,6
22495,BDI,8,6
22496,BDI,8,6
22497,BDI,8,6
22498,BDI,8,9
22499,BDI,8,9
22500,BDI,8,6
22501,BDI,8,9
22502,BDI,8,6
22503,BDI,8,9
22504,BDI,8,6
22505,BDI,8,6
22506,BDI,8,6
22507,BDI,8,6
22508,BDI,8,6
22509,BDI,8,6
22510,BDI,8,6
22511,BDI,8,6
22512,BDI,8,6
22513,BDI,8,9
22514,BDI,8,6
22515,BDI,8,6
22516,BDI,8,6
22517,BDI,8,6
22518,BDI,8,9
22519,BDI,8,9
22520,BDI,8,9
22521,BDI,8,6
22522,BDI,8,6
22523,BDI,8,9
22524,BDI,8,9
22525,BDI,8,6
22526,BDI,8,6
22527,BDI,8,6
22528,BDI,8,6
22529,BDI,8,9
22530,BDI,7.153846154,9
22531,BDI,8,6
22532,BDI,8,6
22533,BDI,8,6
22534,BDI,8,6
22535,BDI,8,9
22536,BDI,8,9
22537,BDI,8,6
22538,BDI,8,6
22539,BDI,8,6
22540,BDI,4,6
22541,BDI,4,6
22542,BDI,4,6
22543,BDI,4,6
22544,BDI,4,6
22545,BDI,7.669523404,9
22546,BDI,8,9
22547,BDI,8,6
22548,BDI,6.005353472,6
22549,BDI,7.666888151,9
22550,BDI,8,6
22551,BDI,8,6
22552,BDI,8,9
22553,BDI,8,6
22554,BDI,8,6
22555,BDI,8,6
22556,BDI,8,9
22557,BDI,5.6,6
22558,BDI,8,9
22559,BDI,8,6
22560,BDI,8,6
22561,BDI,8,6
22562,BDI,8,6
22563,BDI,8,6
22564,BDI,8,6
22565,BDI,8,6
22566,BDI,8,6
22567,BDI,8,6
22568,BDI,8,9
22569,BDI,8,6
22570,BDI,8,6
22571,BDI,8,6
22572,BDI,8,6
22573,BDI,8,6
22574,BDI,8,8.888655417
22575,BDI,8,6
22576,BDI,8,6
22577,BDI,8,9
22578,BDI,8,6
22579,BDI,8,9
22580,BDI,8,6
22581,BDI,7.421034625,9
22582,BDI,7,9
22583,BDI,4,6
22584,BDI,5.721858056,7.289737997
22585,BDI,4,6
22586,BDI,4,6
22587,BDI,4,6
22588,BDI,7,9
22589,BDI,4,6
22590,BDI,4,6
22591,BDI,7,9
22592,BDI,4,6
22593,BDI,4,6
22594,BDI,4,6
22595,BDI,7,9
22596,BDI,7.863404494,9
22597,BDI,7,9
22598,BDI,7,9
22599,BDI,7,9
22600,BDI,7,9
22601,BDI,7,9
22602,BDI,4,6
22603,BDI,4,6
22604,BDI,7,9
22605,BDI,4,6
22606,BDI,4,6
22607,BDI,4,6
22608,BDI,8,6
22609,BDI,8,6
22610,BDI,8,6
22611,BDI,8,9
22612,BDI,8,6
22613,BDI,8,9
22614,BDI,8,6
22615,BDI,8,6
22616,BDI,8,6
22617,BDI,8,9
22618,BDI,8,6
22619,BDI,8,6
22620,BDI,8,6
22621,BDI,8,6
22622,BDI,8,6
22623,BDI,8,6
22624,BDI,8,6
22625,BDI,8,9
22626,BDI,8,6
22627,BDI,8,6
22628,BDI,8,6
22629,BDI,8,9
22630,BDI,8,9
22631,BDI,8,6
22632,BDI,8,6
22633,BDI,8,6
22634,BDI,8,6
22635,BDI,8,9
22636,BDI,8,6
22637,BDI,8,6
22638,BDI,8,6
22639,BDI,8,6
22640,BDI,8,7.123615975
22641,BDI,8,9
22642,BDI,8,6
22643,BDI,8,6
22644,BDI,8,6
22645,BDI,8,6
22646,BDI,8,9
22647,BDI,8,6
22648,BDI,8,9
22649,BDI,8,6
22650,BDI,8,6
22651,BDI,8,6
22652,BDI,8,9
22653,BDI,8,6
22654,BDI,8,6
22655,BDI,8,6
22656,BDI,8,9
22657,BDI,8,6
22658,BDI,8,6
22659,BDI,8,6
22660,BDI,8,6
22661,BDI,8,9
22662,BDI,8,9
22663,BDI,8,9
22664,BDI,8,6
22665,BDI,8,6
22666,BDI,8,6
22667,BDI,8,6
22668,BDI,8,6
22669,BDI,8,9
22670,BDI,8,6
22671,BDI,5.169402554,6
22672,BDI,5.803951995,6
22673,BDI,7.094633472,6
22674,BDI,5.485999661,6
22675,BDI,8,9
22676,BDI,7.967359094,6
22677,BDI,7.024765512,6
22678,BDI,7,9
22679,BDI,4,6
22680,BDI,7,9
22681,BDI,7,9
22682,BDI,7,9
22683,BDI,7,9
22684,BDI,4,6
22685,BDI,7,9
22686,BDI,7,9
22687,BDI,7,9
22688,BDI,4,6
22689,BDI,4,6
22690,BDI,7,9
22691,BDI,4,6
22692,BDI,4,6
22693,BDI,4,6
22694,BDI,7,9
22695,BDI,7,9
22696,BDI,7,9
22697,BDI,7,9
22698,BDI,7,9
22699,BDI,8,9
22700,BDI,8,6
22701,BDI,8,6
22702,BDI,8,6
22703,BDI,8,6
22704,BDI,8,6
22705,BDI,8,9
22706,BDI,8,9
22707,BDI,8,6
22708,BDI,8,9
22709,BDI,8,6
22710,BDI,8,6
22711,BDI,8,6
22712,BDI,8,6
22713,BDI,8,6
22714,BDI,8,9
22715,BDI,8,6
22716,BDI,8,6
22717,BDI,8,6
22718,BDI,8,6
22719,BDI,8,6
22720,BDI,8,6
22721,BDI,8,6
22722,BDI,8,9
22723,BDI,8,6
22724,BDI,8,6
22725,BDI,8,6
22726,BDI,8,6
22727,BDI,8,9
22728,BDI,8,6
22729,BDI,8,6
22730,BDI,8,6
22731,BDI,8,9
22732,BDI,8,9
22733,BDI,8,6
22734,BDI,8,6
22735,BDI,8,9
22736,BDI,8,9
22737,BDI,8,9
22738,BDI,8,9
22739,BDI,8,6
22740,BDI,8,6
22741,BDI,8,9
22742,BDI,8,9
22743,BDI,8,9
22744,BDI,8,6.336787681
22745,BDI,8,6
22746,BDI,8,6
22747,BDI,8,9
22748,BDI,8,6
22749,BDI,8,9
22750,BDI,8,9
22751,BDI,8,9
22752,BDI,8,6
22753,BDI,8,6
22754,BDI,8,6
22755,BDI,8,9
22756,BDI,8,6
22757,BDI,8,6
22758,BDI,8,6
22759,BDI,8,6
22760,BDI,8,9
22761,BDI,4,6
22762,BDI,4,6
22763,BDI,4,6
22764,BDI,7,9
22765,BDI,4,6
22766,BDI,4,6
22767,BDI,4,6
22768,BDI,4,6
22769,BDI,8,6
22770,BDI,8,6
22771,BDI,8,6
22772,BDI,8,9
22773,BDI,8,6
22774,BDI,8,6
22775,BDI,8,6
22776,BDI,8,6
22777,BDI,8,6
22778,BDI,8,9
22779,BDI,8,9
22780,BDI,7.956509562,9
22781,BDI,8,6
22782,BDI,8,6
22783,BDI,7.833054054,9
22784,BDI,7.11418293,6
22785,BDI,8,6
22786,BDI,8,6
22787,BDI,8,7.647547766
22788,BDI,8,6
22789,BDI,8,9
22790,BDI,8,9
22791,BDI,7.996645854,9
22792,BDI,8,6
22793,BDI,7.939001086,9
22794,BDI,8,6
22795,BDI,6.206530514,6
22796,BDI,8,9
22797,BDI,7.742984949,6
22798,BDI,8,6
22799,BDI,8,6
22800,BDI,6.548804334,6
22801,BDI,8,6
22802,BDI,8,6
22803,BDI,7.885482309,9
22804,BDI,8,6
22805,BDI,8,6
22806,BDI,8,6
22807,BDI,8,6
22808,BDI,8,6
22809,BDI,8,6
22810,BDI,8,9
22811,BDI,8,6
22812,BDI,8,6
22813,BDI,8,6
22814,BDI,8,6
22815,BDI,8,9
22816,BDI,8,6
22817,BDI,8,6
22818,BDI,8,6
22819,BDI,8,9
22820,BDI,8,9
22821,BDI,8,9
22822,BDI,8,6
22823,BDI,8,9
22824,BDI,8,6
22825,BDI,8,9
22826,BDI,8,9
22827,BDI,8,6
22828,BDI,8,9
22829,BDI,8,9
22830,BDI,8,9
22831,BDI,8,9
22832,BDI,8,6
22833,BDI,8,9
22834,BDI,8,9
22835,BDI,8,6
22836,BDI,8,6
22837,BDI,8,9
22838,BDI,8,9
22839,BDI,8,6
22840,BDI,8,6
22841,BDI,8,9
22842,BDI,8,6
22843,BDI,8,6
22844,BDI,8,6
22845,BDI,8,6
22846,BDI,8,6
22847,BDI,8,6.336243752
22848,BDI,8,6
22849,BDI,8,6
22850,BDI,8,9
22851,BDI,8,6
22852,BDI,8,6
22853,BDI,8,6
22854,BDI,8,6
22855,BDI,8,6
22856,BDI,8,6
22857,BDI,8,6
22858,BDI,8,6
22859,BDI,8,6
22860,BDI,8,6
22861,BDI,8,6
22862,BDI,8,6
22863,BDI,8,6
22864,BDI,8,6
22865,BDI,8,6
22866,BDI,8,6
22867,BDI,8,9
22868,BDI,8,9
22869,BDI,8,9
22870,BDI,8,6
22871,BDI,8,6
22872,BDI,8,6
22873,BDI,8,6
22874,BDI,8,6
22875,BDI,8,6
22876,BDI,7.830955767,9
22877,BDI,6.582678346,6
22878,BDI,7.274469628,6
22879,BDI,4.850442706,6
22880,BDI,5.357559791,6
22881,BDI,8,6
22882,BDI,8,6
22883,BDI,7.000729671,9
22884,BDI,4.007384545,6
22885,BDI,7.00009227,9
22886,BDI,7,9
22887,BDI,4,6
22888,BDI,8,9
22889,BDI,8,6
22890,BDI,8,6
22891,BDI,8,9
22892,BDI,8,6
22893,BDI,8,6
22894,BDI,8,6
22895,BDI,4,6
22896,BDI,4,6
22897,BDI,4,6
22898,BDI,7,9
22899,BDI,4,6
22900,BDI,4,6
22901,BDI,4,6
22902,BDI,4,6
22903,BDI,4,6
22904,BDI,4,6
22905,BDI,4,6
22906,BDI,4,6
22907,BDI,7,9
22908,BDI,4,6
22909,BDI,6.306153031,6
22910,BDI,6.933602898,6
22911,BDI,6.494312927,6
22912,BDI,8,6
22913,BDI,8,6
22914,BDI,7.330742474,9
22915,BDI,7.660158194,6
22916,BDI,7.131761399,9
22917,BDI,4.507702693,6
22918,BDI,8,6
22919,BDI,8,6
22920,BDI,8,6
22921,BDI,8,6
22922,BDI,8,9
22923,BDI,8,9
22924,BDI,8,6
22925,BDI,8,6
22926,BDI,8,6
22927,BDI,8,6
22928,BDI,8,6
22929,BDI,8,6
22930,BDI,8,9
22931,BDI,8,6
22932,BDI,8,6
22933,BDI,8,6
22934,BDI,8,6
22935,BDI,8,6
22936,BDI,8,6
22937,BDI,8,6
22938,BDI,8,6
22939,BDI,8,6
22940,BDI,8,6
22941,BDI,8,8.016725648
22942,BDI,8,6
22943,BDI,8,9
22944,BDI,8,6
22945,BDI,8,6
22946,BDI,8,6
22947,BDI,8,6
22948,BDI,8,6
22949,BDI,8,6
22950,BDI,8,6
22951,BDI,8,6
22952,BDI,8,6
22953,BDI,8,9
22954,BDI,8,6
22955,BDI,8,6
22956,BDI,8,9
22957,BDI,8,9
22958,BDI,8,6
22959,BDI,8,6
22960,BDI,8,6
22961,BDI,8,9
22962,BDI,8,6
22963,BDI,8,6
22964,BDI,8,9
22965,BDI,8,9
22966,BDI,8,9
22967,BDI,8,9
22968,BDI,8,6
22969,BDI,8,6
22970,BDI,8,9
22971,BDI,8,9
22972,BDI,8,6
22973,BDI,8,6
22974,BDI,7.143183789,9
22975,BDI,4.121019704,6
22976,BDI,7.084968954,9
22977,BDI,4.638827005,6
22978,BDI,4,6
22979,BDI,4,6
22980,BDI,7,9
22981,BDI,4,6
22982,BDI,4,6
22983,BDI,7,9
22984,BDI,4,6
22985,BDI,7,9
22986,BDI,4,6
