OBJECTID,ISO,u5pop.mean,imr.mean.10000,imr.perc.mean,uw.count.sum,uw.perc.mean
183219,SDN,1460.505371,725.3333333,0.072533333,2249.304626,0.513333333
183220,SDN,4968.414795,669,0.0669,4491.447021,0.452
183221,SDN,3737.448151,435.25,0.043525,6604.036865,0.446
183222,SDN,5417.341309,916.3333333,0.091633333,6143.837036,0.376
183223,SDN,10580.70147,416.3144572,0.041631446,2338.550387,0.436695738
183224,SDN,5164.341449,411,0.0411,1281.045356,0.438
183225,SDN,14760.10986,603.5,0.06035,13056.75098,0.4435
183226,SDN,17064.28914,414.7724792,0.041477248,2236.740786,0.438
183227,SDN,10875.88379,411,0.0411,9527.275879,0.438
183228,SDN,11132.61497,630.256323,0.063025632,5681.640476,0.438003684
183229,SDN,17365.88365,439.7486186,0.043974862,2511.518848,0.439249927
183230,SDN,12597.36898,423.5975341,0.042359753,3389.619912,0.438579518
183231,SDN,5078.107724,411,0.0411,1257.149165,0.438
183232,SDN,455.0364777,593,0.0593,4450.257484,0.489
183233,SDN,199.2891697,593.4210526,0.059342105,3705.227043,0.489263158
183234,SDN,3419.562063,670.7272727,0.067072727,15184.93597,0.414454546
183235,SDN,6813.409851,652.75,0.065275,12279.87671,0.45125
183236,SDN,4636.117859,442.5,0.04425,8314.656982,0.448
183237,SDN,4414.07723,669,0.0669,5985.488159,0.452
183238,SDN,5096.75,411,0.0411,4464.751953,0.438
183239,SDN,12848.15479,411,0.0411,11254.98682,0.438
183240,SDN,5305.173045,411,0.0411,942.6151332,0.438
183241,SDN,2526.86853,640,0.064,2592.566162,0.513
183242,SDN,13169.55583,411,0.0411,2912.544483,0.438
183243,SDN,10995.25218,411,0.0411,1202.53251,0.438
183244,SDN,13545.81373,413.9429686,0.041394297,2807.992076,0.438210212
183245,SDN,1887.556356,593,0.0593,2769.045532,0.489
183246,SDN,11854.23107,411.9283965,0.04119284,3228.396423,0.43824219
183247,SDN,1335.992493,583,0.0583,2736.112549,0.512
183248,SDN,1737.652476,586.8333333,0.058683333,5271.87262,0.509333333
183249,SDN,19369.68652,444,0.0444,17656.09619,0.4485
183250,SDN,12529.08743,411.1113284,0.041111133,3511.004252,0.438027832
183251,SDN,5286.589519,438.544693,0.043854469,244.2957146,0.446607717
183252,SDN,4813.736816,669,0.0669,4351.616943,0.452
183253,SDN,5138.919434,666,0.0666,4665.868896,0.454
183254,SDN,4602.169521,507,0.0507,780.8524292,0.464
183255,SDN,3011.565023,679,0.0679,3613.87793,0.4
183256,SDN,4240.04597,520,0.052,11798.67117,0.463
183257,SDN,2722.315348,679,0.0679,3266.77832,0.4
183258,SDN,1562.041519,696.5,0.06965,5937.909241,0.47525
183259,SDN,3640.847081,714.1428571,0.071414286,10179.13153,0.399285714
183260,SDN,919.3138062,696.0666667,0.069606667,13032.48819,0.472833333
183261,SDN,1648.802673,927,0.0927,1691.671448,0.342
183262,SDN,1654.131694,644.0833333,0.064408333,8157.876556,0.41075
183263,SDN,3136.924349,596.4052242,0.059640522,1686.114022,0.497081537
183264,SDN,2287.853446,583,0.0583,8199.667358,0.512
183265,SDN,23529.1892,468.6082614,0.046860826,4746.259743,0.454287545
183266,SDN,12436.62012,449,0.0449,10980.66895,0.4415
183267,SDN,1491.88798,583,0.0583,2291.539246,0.512
183268,SDN,11280.0249,476,0.0476,10273.64355,0.4555
183269,SDN,4164.130108,679.5384615,0.067953846,21698.28101,0.401153846
183270,SDN,12436.62012,449,0.0449,10980.66895,0.4415
183271,SDN,9616.366699,663.5,0.06635,8687.195313,0.4515
183272,SDN,1411.031647,694.625,0.0694625,5791.991821,0.513125
183273,SDN,5159.708496,668.3333333,0.066833333,7006.028931,0.452666667
183274,SDN,1913.494344,596.6666667,0.059666667,2786.074463,0.485333333
183275,SDN,10879.11312,512.1666667,0.051216667,30189.6377,0.462833333
183276,SDN,2547.838531,583,0.0583,5217.973999,0.512
183277,SDN,1357.242783,639.5,0.06395,5568.270691,0.512875
183278,SDN,1583.867254,689.7272727,0.068972727,8315.63739,0.477636364
183279,SDN,1357.861369,633.1666667,0.063316667,4159.151855,0.5105
183280,SDN,1518.231294,585.0804046,0.05850804,986.8145915,0.493023559
183281,SDN,4992.067139,507,0.0507,4632.638733,0.464
183282,SDN,1438.927002,629,0.0629,1464.421997,0.509
183283,SDN,4476.473145,669,0.0669,4046.731934,0.452
183284,SDN,3209.275735,594.4615385,0.059446154,20289.6062,0.486615385
183285,SDN,3117.221101,583,0.0583,1196.181034,0.512
183286,SDN,4536.954671,583,0.0583,6968.762207,0.512
183287,SDN,4273.668579,661.5,0.06615,3915.624023,0.4575
183288,SDN,1357.375041,625.3333333,0.062533333,2066.811584,0.507333333
183289,SDN,1640.429504,507,0.0507,1522.318756,0.464
183290,SDN,1603.591602,698,0.0698,7617.058594,0.475
183291,SDN,2851.205612,592.625,0.0592625,11638.08414,0.50725
183292,SDN,2811.80658,660,0.066,4725.755859,0.41975
183293,SDN,6563.627686,659.5,0.06595,5942.854004,0.4525
183294,SDN,2912.007609,677.3333333,0.067733333,6998.375977,0.4005
183295,SDN,3589.733618,636.7,0.06367,15029.81812,0.4186
183296,SDN,2117.643616,699.8571429,0.069985714,7039.215912,0.472857143
183297,SDN,3914.355603,657.2,0.06572,8853.037354,0.4528
183298,SDN,9643.274902,514,0.0514,8945.835938,0.464
183299,SDN,3704.780355,669,0.0669,5023.682007,0.452
183300,SDN,4541.784363,671.75,0.067175,16380.89172,0.450875
183301,SDN,7499.409867,508.6620662,0.050866207,6061.488045,0.464
183302,SDN,3407.793652,638.2666667,0.063826667,21203.40533,0.4148
183303,SDN,5265.31788,667.9329015,0.06679329,2035.725722,0.452076221
183304,SDN,3019.397298,653,0.0653,4288.463074,0.473666667
183305,SDN,3778.376709,620,0.062,5625.456055,0.494
183306,SDN,1104.848625,602,0.0602,8052.930634,0.485666667
183307,SDN,3563.876302,643.6666667,0.064366667,4392.166992,0.411
183308,SDN,1723.107452,906.25,0.090625,2450.659882,0.353
183309,SDN,4527.818685,446,0.0446,4593.375,0.301333333
183310,SDN,1339.195932,547,0.0547,4344.195923,0.463
183311,SDN,1909.467489,679,0.0679,4582.722656,0.4
183312,SDN,1966.167212,673.8,0.06738,11842.94604,0.4016
183313,SDN,1555.353312,640,0.064,1922.41626,0.412
183314,SDN,1725.59257,874.1666667,0.087416667,7843.67337,0.365916667
183315,SDN,1748.172689,905,0.0905,1860.481995,0.353
183316,SDN,906.8032074,574,0.0574,1675.929016,0.4625
183317,SDN,2345.374683,942.4,0.09424,10659.47992,0.4535
183318,SDN,957.5070597,698,0.0698,6822.237122,0.475
183319,SDN,1563.433997,698,0.0698,7426.312439,0.475
183320,SDN,1306.008457,658.52,0.065852,13655.62897,0.42752
183321,SDN,1561.068875,695,0.0695,6678.522705,0.475333333
183322,SDN,3296.039233,641.3,0.06413,13565.40808,0.4116
183323,SDN,1582.45459,927,0.0927,2705.997772,0.342
183324,SDN,1503.683228,945.4615385,0.094546154,8860.950378,0.453461539
183325,SDN,1717.517456,702,0.0702,7557.035706,0.399909091
183326,SDN,1027.176857,671.2758621,0.067127586,7157.763763,0.247655172
183327,SDN,1400.132613,529.9565217,0.052995652,11880.51016,0.343043478
183328,SDN,2226.44819,640.8571429,0.064085714,6417.611938,0.411714286
183329,SDN,1626.949524,927,0.0927,1112.833069,0.342
183330,SDN,1679.723526,965,0.0965,6087.31665,0.453
183331,SDN,1760.499512,965.5,0.09655,3187.99231,0.45275
183332,SDN,1352.887655,640,0.064,1672.168701,0.412
183333,SDN,1605.565308,640,0.064,1984.479431,0.412
183334,SDN,1029.900784,741.6,0.07416,5601.868164,0.2736
183335,SDN,6576.039648,927,0.0927,11245.0282,0.342
183336,SDN,1268.13147,640,0.064,2089.880371,0.412
183337,SDN,1488.80324,560,0.056,13283.27301,0.3605
183338,SDN,6038.977743,612.6666667,0.061266667,5670.37085,0.231
183339,SDN,1229.792068,564.7058824,0.056470588,7937.325867,0.363529412
183340,SDN,1858.833984,772,0.0772,3368.44696,0.3624
183341,SDN,1095.616862,591.6153846,0.059161538,11495.31174,0.379961539
183342,SDN,2004.669027,977.3333333,0.097733333,2678.042786,0.445333333
183343,SDN,1596.745595,407.1666667,0.040716667,2957.126923,0.277083333
183408,SWZ,7315.738281,970,0.097,4651.655457,0.105833333
183409,SWZ,3715.451721,991.625,0.0991625,3077.788727,0.102875
183410,SWZ,7386.609375,974.7142857,0.097471429,4982.500244,0.097285714
183411,SWZ,5014.028906,996.2,0.09962,3140.41745,0.124
186934,TZA,7217.089893,1115.602087,0.111560209,104.4593148,0.425323296
186935,TZA,1392.127958,539.2203003,0.05392203,245.4943508,0.349697496
186936,TZA,28663.85938,1120,0.112,1.503279846,0.26
186937,TZA,5817.73291,1105,0.1105,64.29452433,0.266
186938,TZA,4137.038086,1105,0.1105,44.89591196,0.27
186939,TZA,6040.5,1105,0.1105,143.3199339,0.189
186940,TZA,816.4475084,584.3462569,0.058434626,111.125261,0.264392967
186941,TZA,7176.333984,1105,0.1105,160.4117841,0.189
186942,TZA,13356.70724,1105,0.1105,1447.425202,0.274348123
186943,TZA,44617.46875,449,0.0449,270.0937394,0.351
186944,TZA,3962.917211,1108.390169,0.110839017,539.9013574,0.422957204
186945,TZA,3659.774902,1105,0.1105,289.0677558,0.431
186946,TZA,18970.84961,453,0.0453,183.2863019,0.21
186947,TZA,6711.214077,1105,0.1105,566.5492146,0.277862062
186948,TZA,2768.656006,464.6666667,0.046466667,2914.163147,0.350666667
186949,TZA,2846.148603,449,0.0449,241.1340878,0.350783559
186950,TZA,9311.874648,740.2678282,0.074026783,208.0790734,0.275925657
186951,TZA,5578.899664,761.3265504,0.076132655,225.1014066,0.34625165
186952,TZA,7336.921265,1105,0.1105,12648.85303,0.431
186953,TZA,6956.771248,507.4515763,0.050745158,737.2204387,0.344911294
186954,TZA,5254.733887,1105,0.1105,1492.344482,0.142
186955,TZA,6472.384475,1096.667043,0.109666704,360.1401531,0.197819562
186956,TZA,4879.500977,449,0.0449,77.21288952,0.21
186957,TZA,6704.427726,1105,0.1105,200.8171261,0.142
186958,TZA,4605.14058,1105,0.1105,771.8279497,0.17199839
186959,TZA,28663.85937,1120,0.112,80.44369992,0.26
186960,TZA,4792.514893,1120,0.112,2457.209961,0.2565
186961,TZA,2506.73661,1120,0.112,639.0842648,0.343
186962,TZA,40919.14063,1120,0.112,62.68800149,0.26
186963,TZA,6325.637728,1085,0.1085,398.107776,0.342
186964,TZA,19625.92133,1120,0.112,56.66145677,0.26
186965,TZA,40919.14063,1120,0.112,77.8010289,0.26
186966,TZA,40919.14063,1120,0.112,165.4521442,0.26
186967,TZA,5265.578015,1122,0.1122,765.1785429,0.224352404
186968,TZA,5280.270126,1122,0.1122,785.6941658,0.268637249
186969,TZA,5725.934001,1122,0.1122,968.4973938,0.286054616
186970,TZA,67.40779541,193.3790782,0.019337908,5.074517126,0.065935869
186971,TZA,3927.967507,1121.194295,0.11211943,784.6684339,0.423989244
186972,TZA,1450.561826,1122,0.1122,36.83781307,0.208
186973,TZA,250.5755005,293.033369,0.029303337,51.32470628,0.100699595
186974,TZA,2870.344176,1122,0.1122,205.2876541,0.208
186975,TZA,3370.878451,1120.456227,0.112045623,484.0487416,0.32571186
186976,TZA,9921.757813,1191,0.1191,0.652819668,0.356
186977,TZA,4112.703333,1191,0.1191,240.3324096,0.406460514
186978,TZA,10064.83951,1191,0.1191,813.3853452,0.358400484
186979,TZA,9432.141311,1191,0.1191,945.0722774,0.367226463
186980,TZA,4957.950839,1191.979465,0.119197947,454.7299376,0.356979465
186981,TZA,3764.156006,1191,0.1191,197.9740467,0.412
186982,TZA,4798.31393,1180.469512,0.118046951,402.1808135,0.322719512
186983,TZA,9361.816918,1193.535967,0.119353597,1275.612596,0.356898025
186984,TZA,5028.202148,1191,0.1191,2956.582886,0.294
186985,TZA,4021.156006,1105,0.1105,7.573721274,0.27
186986,TZA,6841.233887,449,0.0449,90.07744984,0.351
186987,TZA,31307.32031,449,0.0449,181.0517483,0.351
186988,TZA,40297.10156,449,0.0449,126.1908016,0.21
186989,TZA,40297.10156,449,0.0449,25.77071352,0.21
186990,TZA,3796.900013,1108.923774,0.110892377,653.1349159,0.431980944
186991,TZA,36037.70116,449,0.0449,1150.712409,0.351
186992,TZA,40297.10156,449,0.0449,23.04219512,0.21
186993,TZA,8108.363917,450.0065643,0.045000656,314.7545043,0.351
186994,TZA,8175.413086,449,0.0449,364.1933705,0.351
186995,TZA,16757.25977,1120,0.112,469.1569889,0.362
186996,TZA,8724.224609,1105,0.1105,155.1076838,0.431
186997,TZA,5768.005454,731.8622815,0.073186228,1479.431141,0.347028015
186998,TZA,6930.163686,491.6408698,0.049164087,494.3041095,0.346495683
186999,TZA,2248.557663,1105,0.1105,272.3203894,0.142
187000,TZA,6450.344238,1085,0.1085,418.0770294,0.284
187001,TZA,15289.74333,1105,0.1105,521.8614334,0.189
187002,TZA,3382.62475,808.7492138,0.080874921,177.9352607,0.149307547
187003,TZA,6395.696218,1105,0.1105,137.3140355,0.189
187004,TZA,8621.511698,1105,0.1105,998.2673758,0.342686818
187005,TZA,5817.73291,1105,0.1105,15.11677482,0.266
187006,TZA,5817.73291,1105,0.1105,30.03718264,0.266
187007,TZA,6040.5,1105,0.1105,103.3600598,0.189
187008,TZA,420.8662191,1105,0.1105,3.966111162,0.284463316
187009,TZA,1716.736511,1191,0.1191,1009.441223,0.294
187010,TZA,1598.203357,1191,0.1191,562.4426958,0.414
187011,TZA,3920.999023,1191,0.1191,477.252261,0.414
187012,TZA,19615.43945,1105,0.1105,350.8530433,0.27
187013,TZA,7540.206989,1105,0.1105,440.1229327,0.29093967
187014,TZA,11724.54772,1105,0.1105,430.9438236,0.274961493
187015,TZA,19704.56021,1105,0.1105,512.7520995,0.27
187016,TZA,18656.06563,1105,0.1105,400.8935467,0.270364853
187017,TZA,21753.81628,1105,0.1105,1325.26245,0.27
187018,TZA,10247.40967,1105,0.1105,5677.039795,0.277
187019,TZA,5700.760918,1105,0.1105,998.5915136,0.366120843
187020,TZA,10452.27133,1105,0.1105,307.1138661,0.276107493
187021,TZA,22114.13931,1105,0.1105,940.4932389,0.27
187022,TZA,7365.103576,1105,0.1105,640.1800943,0.278
187023,TZA,7735.536133,1105,0.1105,141.6190304,0.278
187024,TZA,22081.72987,1105,0.1105,1228.276176,0.27
187025,TZA,8697.241508,1105,0.1105,329.4797003,0.240249146
187026,TZA,6621.346241,1105,0.1105,551.8985532,0.268894404
187027,TZA,8170.95347,449,0.0449,935.6655729,0.351
187028,TZA,7003.203691,1105.008778,0.110500878,2301.990766,0.431001951
187029,TZA,4881.074642,449,0.0449,371.9635123,0.21
187030,TZA,7378.758388,1103.417056,0.110341706,350.7867069,0.208483663
187031,TZA,6686.762757,1089.641198,0.10896412,1339.07698,0.279289628
187032,TZA,4713.989014,555.5,0.05555,2191.438965,0.2335
187033,TZA,1973.862061,1105,0.1105,10.58623762,0.36
187034,TZA,17096.21094,1105,0.1105,320.6671795,0.189
187035,TZA,1191.492825,667.0170108,0.066701701,34.40719558,0.217308709
187036,TZA,8886.235983,1105,0.1105,878.6892803,0.36
187037,TZA,16063.2424,1105,0.1105,504.7098534,0.270613995
187038,TZA,15008.00924,1105,0.1105,377.884698,0.27
187039,TZA,8250.088462,1105,0.1105,547.0294189,0.277770317
187040,TZA,40297.10156,449,0.0449,11.48596628,0.21
187041,TZA,1321.226399,620.2328147,0.062023281,5.125793904,0.210368509
187042,TZA,8768.956265,1105,0.1105,1226.023271,0.275815303
187043,TZA,6708.820644,1105,0.1105,381.2926671,0.278
187044,TZA,3554.958515,1105,0.1105,387.2913027,0.431
187045,TZA,3663.338177,1105,0.1105,404.6445883,0.426653477
187046,TZA,3634.700797,1105,0.1105,336.1437675,0.431
187047,TZA,18970.84961,453,0.0453,99.84078576,0.21
187048,TZA,9420.686523,1105,0.1105,67.26645484,0.278
187049,TZA,15900.59961,1105,0.1105,294.6121482,0.36
187050,TZA,11235.19636,1105,0.1105,1113.569029,0.36
187051,TZA,225.0792999,1105,0.1105,3.701669407,0.36
187052,TZA,15900.59961,1105,0.1105,226.0443841,0.36
187053,TZA,11503.03027,1105,0.1105,499.6646741,0.36
187054,TZA,223.1798195,1095.674727,0.109567473,9.383674795,0.356961902
187055,TZA,17593.70502,1105,0.1105,534.1436972,0.189
187056,TZA,17599.26128,1105,0.1105,782.9986466,0.189
187057,TZA,19476.43327,1105,0.1105,749.7753943,0.27
187058,TZA,7735.536133,1105,0.1105,254.4745643,0.278
187059,TZA,22133.91016,1105,0.1105,919.6516553,0.27
187060,TZA,7735.536133,1105,0.1105,415.3549674,0.278
187061,TZA,9563.049081,1105,0.1105,280.5001364,0.278
187062,TZA,1238.059998,449,0.0449,869.118103,0.351
187063,TZA,10655.4552,449,0.0449,4679.123657,0.255
187064,TZA,9540.5862,1105,0.1105,712.7522214,0.277930887
187065,TZA,14596.9438,1105,0.1105,496.3426304,0.270000591
187066,TZA,6077.290787,1105,0.1105,172.7197027,0.271388071
187067,TZA,16015.17321,1105,0.1105,522.7186715,0.270441464
187068,TZA,7744.715089,1105,0.1105,818.9606096,0.278
187069,TZA,20497.73047,1105,0.1105,879.403328,0.27
187070,TZA,9016.25293,1105,0.1105,499.9538487,0.277
187071,TZA,19615.43945,1105,0.1105,354.1272482,0.27
187072,TZA,10207.91864,1105,0.1105,287.6764827,0.27
187073,TZA,10385.52987,1105,0.1105,460.1661528,0.276615447
187074,TZA,22096.85639,1105,0.1105,1232.775204,0.27
187075,TZA,12431.01461,536.0991533,0.053609915,1330.131593,0.230323936
187076,TZA,18135.69436,1105,0.1105,2681.366734,0.273152909
187077,TZA,5108.800839,945.9859877,0.094598599,1922.172937,0.295821262
187078,TZA,8120.607518,1105,0.1105,511.4403064,0.278
187079,TZA,8170.237185,1105,0.1105,459.0287262,0.278
187080,TZA,22069.94542,1105,0.1105,987.8407362,0.27
187081,TZA,2004.789233,1105,0.1105,210.8198215,0.142
187082,TZA,4621.378957,1081.232475,0.108123248,809.3136708,0.342
187083,TZA,7981.538086,1120,0.112,121.2259841,0.362
187084,TZA,8110.879883,1120,0.112,4.958041092,0.427
187085,TZA,45456.37891,1120,0.112,96.47693331,0.362
187086,TZA,5168.054932,1105,0.1105,4070.782104,0.3935
187087,TZA,13500.67788,747.8209137,0.074782091,86.64455316,0.285106723
187088,TZA,10109.39948,1105,0.1105,403.8170924,0.277371711
187089,TZA,14095.70013,1105,0.1105,250.183077,0.189
187090,TZA,11429.4374,1037.19129,0.103719129,1351.940963,0.337908475
187091,TZA,4621.705078,1105,0.1105,55.37014918,0.204
187092,TZA,1247.293009,485.3333333,0.048533333,1214.805695,0.327666667
187093,TZA,15486.17925,1105,0.1105,1103.74682,0.194962644
187094,TZA,2040.724976,1105,0.1105,41.89692629,0.189
187095,TZA,15961.60303,1105,0.1105,328.6280994,0.191459208
187096,TZA,6598.994811,674.3932209,0.067439322,679.7082054,0.215354646
187097,TZA,13630.73065,1105,0.1105,362.5382049,0.273525987
187098,TZA,9797.94275,1105,0.1105,504.9002041,0.36
187099,TZA,12463.75052,1105,0.1105,468.5006714,0.27234216
187100,TZA,21762.67478,1105,0.1105,315.6857065,0.27
187101,TZA,6880.094107,1105,0.1105,857.8608248,0.363751028
187102,TZA,7740.438121,1105,0.1105,542.7025751,0.278
187103,TZA,8655.915516,1105,0.1105,860.1992145,0.277282511
187104,TZA,21129.55964,1105,0.1105,2384.1737,0.27
187105,TZA,10765.8041,1105,0.1105,1538.581712,0.36
187106,TZA,9480.75397,1105,0.1105,1060.955446,0.36
187107,TZA,23849.49719,1234.823143,0.123482314,628.8151195,0.194890815
187108,TZA,11472.5498,1105,0.1105,303.464919,0.36
187109,TZA,11248.87139,1105,0.1105,4166.224319,0.36
187110,TZA,3488.396973,1105,0.1105,55.85922408,0.36
187111,TZA,24638.72271,1224.757606,0.122475761,304.5696571,0.194335735
187112,TZA,9061.353843,1105,0.1105,810.7896769,0.36
187113,TZA,16664.32708,1105,0.1105,54.80759439,0.189
187114,TZA,0,0,0,0,0
187115,TZA,10678.35275,1105,0.1105,544.5176385,0.36
187116,TZA,9554.410156,1105,0.1105,206.6108892,0.36
187117,TZA,5816.7902,1105,0.1105,57.47953974,0.266001194
187118,TZA,9845.925655,1105,0.1105,322.1844185,0.205877038
187119,TZA,11155.26654,1184.188929,0.118418893,412.847837,0.361740416
187120,TZA,8586.099992,1105,0.1105,154.0920678,0.36
187121,TZA,13374.59925,1105,0.1105,431.3767585,0.189
187122,TZA,12193.59961,1105,0.1105,112.2438338,0.36
187123,TZA,12193.59961,1105,0.1105,283.7095488,0.36
187124,TZA,12193.59961,1105,0.1105,594.7766518,0.36
187125,TZA,1822.33736,909.6237736,0.090962377,333.0448623,0.234940504
187126,TZA,16077.98642,1105,0.1105,494.9887362,0.189
187127,TZA,6442.148626,1105,0.1105,175.4017207,0.189
187128,TZA,2040.652622,1105,0.1105,138.001677,0.189
187129,TZA,20605.56036,1105,0.1105,678.9978504,0.27
187130,TZA,2380.201477,504.5,0.05045,1549.385437,0.3055
187131,TZA,4590.894792,817.9220742,0.081792207,1862.488121,0.309915094
187132,TZA,22062.76943,1105,0.1105,3146.713107,0.27
187133,TZA,21823.97571,1105,0.1105,1110.459643,0.27
187134,TZA,15509.21698,1105,0.1105,355.5203934,0.27
187135,TZA,16493.0591,1105,0.1105,1343.695881,0.27
187136,TZA,19377.0438,1105,0.1105,979.7811045,0.27
187137,TZA,15241.99815,1105,0.1105,980.1699389,0.27313929
187138,TZA,20794.81604,449,0.0449,1118.139887,0.351
187139,TZA,16001.58251,1105,0.1105,821.1381474,0.272996817
187140,TZA,20710.18945,468,0.0468,111.3437517,0.213
187141,TZA,10321.78952,594.825947,0.059482595,189.3746119,0.221746617
187142,TZA,9606.721539,1105,0.1105,641.1547249,0.278
187143,TZA,27520.72673,449,0.0449,209.3291865,0.21
187144,TZA,16401.04987,1105,0.1105,689.9726617,0.271977021
187145,TZA,1568.816528,449,0.0449,1101.309021,0.351
187146,TZA,5915.313965,1105,0.1105,580.2018601,0.36
187147,TZA,8967.511893,1108.60326,0.110860326,1159.338612,0.372573757
187148,TZA,7735.536133,1105,0.1105,617.4259297,0.278
187149,TZA,23525.1328,449,0.0449,656.4494673,0.351
187150,TZA,5690.451382,1113.239752,0.111323975,274.0843981,0.433648492
187151,TZA,4152.019203,1105.174254,0.110517425,629.747206,0.407234573
187152,TZA,4502.237946,1105,0.1105,338.2783572,0.278
187153,TZA,8079.108887,449,0.0449,506.8898956,0.351
187154,TZA,6610.18457,884.5,0.08845,4034.062012,0.3055
187155,TZA,9329.131388,1104.911113,0.110491111,900.9176384,0.276416437
187156,TZA,8081.281485,449,0.0449,1023.88502,0.351
187157,TZA,5678.395854,449,0.0449,827.2151718,0.351
187158,TZA,6551.881836,1105,0.1105,25.68213262,0.278
187159,TZA,6332.368751,1099.906014,0.109990601,672.4508887,0.279765049
187160,TZA,8909.959373,1104.439653,0.110443965,756.4226101,0.26343097
187161,TZA,8118.697258,449,0.0449,712.2450857,0.351
187162,TZA,5441.250495,1085,0.1085,291.0701092,0.284
187163,TZA,5396.056028,1085,0.1085,378.3285842,0.287207375
187164,TZA,433.8535017,67.06413239,0.006706413,3.0718452,0.0255682
187165,TZA,7337.763102,1120,0.112,89.70814448,0.427
187166,TZA,4487.225909,1085,0.1085,350.6878221,0.342
187167,TZA,9016.25293,1105,0.1105,523.9232175,0.277
187168,TZA,21782.42969,1105,0.1105,1046.829756,0.27
187169,TZA,15535.41992,1105,0.1105,1.710357128,0.27
187170,TZA,17205.39524,1105,0.1105,307.0739541,0.189
187171,TZA,1973.862061,1105,0.1105,9.069228249,0.36
187172,TZA,1973.862061,1105,0.1105,7.766975861,0.36
187173,TZA,16925.95367,1105,0.1105,490.922659,0.189
187174,TZA,9072.91735,1105,0.1105,395.0454432,0.276966949
187175,TZA,10241.69322,1107.14253,0.110714253,1309.998416,0.364591136
187176,TZA,18417.53454,1105,0.1105,807.2795447,0.270455568
187177,TZA,9820.742741,1105,0.1105,849.1684879,0.276600837
187178,TZA,2489.58315,690.44481,0.069044481,36.66648948,0.228341021
187179,TZA,8520.213935,1105,0.1105,412.0521754,0.278
187180,TZA,26378.88653,449,0.0449,221.2846381,0.21
187181,TZA,7176.251231,633.2279988,0.0633228,45.69506887,0.224395034
187182,TZA,25643.09763,449,0.0449,207.6544755,0.21
187183,TZA,9831.569136,1105,0.1105,793.9331454,0.278
187184,TZA,15992.11662,449,0.0449,291.1846802,0.240478223
187185,TZA,8285.927734,1105,0.1105,429.1380003,0.278
187186,TZA,7258.160331,1105,0.1105,112.6011301,0.142
187187,TZA,5133.92041,1105,0.1105,2646.867676,0.25
187188,TZA,4937.227917,454.3544159,0.045435442,431.7272976,0.211221183
187189,TZA,7891.917581,468.952349,0.046895235,437.7806018,0.3506994
187190,TZA,7202.600033,1102.786707,0.110278671,343.2873756,0.201629299
187191,TZA,16451.56574,1130.449485,0.113044949,1036.614928,0.380123968
187192,TZA,6345.49762,1102.562627,0.110256263,482.5973345,0.161498981
187193,TZA,13183.0351,1120,0.112,311.1859913,0.362
187194,TZA,4137.038086,1105,0.1105,53.23542362,0.27
187195,TZA,5935.698925,1105,0.1105,57.54723271,0.225224753
187196,TZA,8895.930641,1105,0.1105,1006.725954,0.195487111
187197,TZA,9213.432366,1105,0.1105,1224.95855,0.36
187198,TZA,15535.41992,1105,0.1105,10.72709633,0.27
187199,TZA,20497.73047,1105,0.1105,663.4079488,0.27
187200,TZA,4501.943712,1105,0.1105,663.7278219,0.320112085
187201,TZA,15535.41992,1105,0.1105,30.11364242,0.27
187202,TZA,22042.21721,1105,0.1105,1140.523656,0.27
187203,TZA,1561.510053,449,0.0449,254.3571762,0.351
187204,TZA,10606.58008,1105,0.1105,880.1317152,0.276
187205,TZA,21613.24023,1105,0.1105,1432.988759,0.27
187206,TZA,21936.83661,1105,0.1105,2153.739516,0.27
187207,TZA,7898.04524,1105,0.1105,1260.288255,0.369520449
187208,TZA,14645.15039,1105,0.1105,848.496153,0.27
187209,TZA,5683.04133,1105,0.1105,850.1363789,0.367124191
187210,TZA,19036.78257,1105,0.1105,945.0084529,0.271612062
187211,TZA,9463.79736,1105,0.1105,356.4299868,0.278
187212,TZA,7910.408874,449,0.0449,337.0551271,0.351
187213,TZA,4027.559936,1105,0.1105,331.8285895,0.412066572
187214,TZA,17734.80899,458.3230525,0.045832305,423.3847727,0.21
187215,TZA,7884.419922,449,0.0449,476.5833624,0.351
187216,TZA,18968.49972,1105,0.1105,1324.31218,0.27
187217,TZA,19078.61974,1105,0.1105,738.3038599,0.270669207
187218,TZA,20605.49067,1105,0.1105,748.0695696,0.270657474
187219,TZA,20067.34421,1105,0.1105,1178.483486,0.27
187220,TZA,9159.643948,1126.8255,0.11268255,352.0622349,0.430238381
187221,TZA,23358.56819,459.0254689,0.045902547,693.018831,0.211941463
187222,TZA,9915.781568,1105,0.1105,630.3597531,0.277923317
187223,TZA,2787.282865,449,0.0449,1274.383059,0.351
187224,TZA,10037.54813,1105,0.1105,1000.066445,0.276966547
187225,TZA,11835.19308,449,0.0449,359.7609145,0.351
187226,TZA,9468.775581,1105,0.1105,896.5602518,0.277992587
187227,TZA,25024.96589,1225.13083,0.122513083,562.3811122,0.204904629
187228,TZA,11059.48047,1105,0.1105,662.6703327,0.36
187229,TZA,1973.862061,1105,0.1105,7.122414945,0.36
187230,TZA,1973.862061,1105,0.1105,0.637354677,0.36
187231,TZA,8989.176758,1105,0.1105,331.4763235,0.189
187232,TZA,17096.21094,1105,0.1105,43.47962453,0.189
187233,TZA,17364.91992,1105,0.1105,574.6174692,0.189
